id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
53260080,Family friendly luxury resort style urban escape.,143600428,Ryk,,Clarence,-42.86489,147.382,Entire home/apt,,2,4,2023-01-18,0.15,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
1056014642911019393,Kate Owen Art House,164080933,Katharine,,Hobart,-42.868738,147.3061982,Entire home/apt,316,2,0,,,3,156,0,Exempt: This listing falls under the 'home sharing' exemption
838004159966943011,"Serenity at Ridgeway Retreat - relax, hike, bike",503473672,Adrian And Georgina,,Hobart,-42.9240976,147.2881585,Entire home/apt,326,2,15,2024-02-11,1.32,1,131,15,PLN-21-239
6149236,Beachcomber ~ A short stroll to a stunning beach,25626715,Freycinet Holiday Houses,,Glamorgan/Spring Bay,-42.10843,148.24406,Entire home/apt,314,1,195,2024-02-27,1.84,110,263,18,DA 2007-210
29109551,Ulverstone Beach House,44894205,Deb,,Central Coast,-41.14626,146.16304,Entire home/apt,169,2,145,2024-02-19,2.26,2,0,21,DA216030
17593205,Entertainers Delight In Invermay,15982258,Lauren,,Launceston,-41.42896,147.13238,Entire home/apt,157,2,271,2024-02-28,3.64,3,0,25,DA0613/2019
1046610027640214311,Country-style stunner – peace and privacy,436692322,Matt And Jo,,Kingborough,-43.01621,147.24763,Entire home/apt,299,2,1,2024-01-19,0.57,66,167,1,DA-2023-307
23365628,Gibsons Mill 1br Apartment - Morrison Street,98449822,Sullivans Cove Apartments,,Hobart,-42.88334,147.3319,Entire home/apt,252,1,83,2024-02-25,1.15,14,312,23,"Exempt: This listing is a hotel, motel, or caravan park"
51199473,Marina Apartment,192916088,Kat,,Hobart,-42.89697,147.33244,Entire home/apt,213,2,42,2023-07-14,1.33,10,122,8,Exempt: This listing falls under the 'home sharing' exemption
1017210971996092824,"Family House, A Perfect home",467919975,Bhim,,Glenorchy,-42.84588224127857,147.26734088887784,Entire home/apt,120,1,0,,,1,110,0,Exempt: This listing falls under the 'home sharing' exemption
53406107,2 By the Beach-Sunny beach pad +500m to city ferry,5494554,Angela,,Clarence,-42.878200121582424,147.37142025473207,Entire home/apt,200,2,49,2024-03-10,1.83,1,173,15,022426
751881680196356269,luxury city living - private entrance-free parking,486147791,Tun Oo,,Hobart,-42.88792,147.32169,Entire home/apt,239,2,61,2024-03-08,3.94,3,332,45,PLN-22-657
19753711,Old Apple pickers cottage,105420689,Sara,,Huon Valley,-42.97572,147.05364,Entire home/apt,,1,14,2022-07-16,0.19,1,173,0,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
573284052926818535,Boat Reflections Franklin - Heritage view room.,447452455,Scott,,Huon Valley,-43.09192,147.01016,Private room,135,1,14,2024-02-17,0.58,5,361,4,BA-PBW-74/2020
22213390,Green Ponds Guest House & Cottage (Both : Group),38521873,Sonia,,King Island,-39.93156,143.85213,Entire home/apt,875,1,5,2024-02-03,0.14,7,346,2,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
53564002,Close 2 CBD. Cosy Mid Century 60s Vibe Home,107741492,Emelyn,,Clarence,-42.87287,147.35345,Entire home/apt,,3,18,2023-01-27,0.67,1,333,0,Exempt: This listing falls under the 'home sharing' exemption
806818566731061875,Modern Holiday House - 800m to Redbill Beach,16836695,Suite Space Co.,,Glamorgan/Spring Bay,-41.87142,148.28428,Entire home/apt,200,2,8,2024-02-18,0.61,30,333,5,DA 2021/163
1045907704543286274,Sea Forever - a coastal haven!,25626715,Freycinet Holiday Houses,,Glamorgan/Spring Bay,-41.8757202,148.2955973,Entire home/apt,422,2,0,,,110,316,0,DA2019/00300
851127105227647777,Primrose Sands Beach House,59241871,Tè,,Sorell,-42.89781380977934,147.67191362222903,Entire home/apt,200,1,11,2024-02-24,0.95,1,84,11,DA2022/339
878496182471553521,Deep Bath - Outdoor Shower - Falmouth Escape,96784548,Emily,,Break O'Day,-41.5064433,148.270926,Entire home/apt,276,2,7,2024-02-10,0.71,74,265,7,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
16112406,Bay of Fires Bush Retreat Bell Tent,12648810,Anna And Tom,,Break O'Day,-41.26226,148.27998,Entire home/apt,284,1,672,2024-03-03,7.60,1,228,87,"Exempt: This listing is a hotel, motel, or caravan park"
52561563,Linear Guest Apartment - Luxury in the city,356833076,Karen,,Hobart,-42.88718,147.32102,Entire home/apt,458,3,86,2024-02-28,3.06,2,330,25,PLN-21-488
16136259,Platypus Chalet,105271878,Janet,,Waratah/Wynyard,-40.92832,145.57446,Entire home/apt,240,2,110,2024-02-12,1.25,1,299,18,7090678
15224555,Country Retreat,96502490,Graeme And Cara,,Waratah/Wynyard,-41.12639,145.71723,Entire home/apt,80,1,194,2024-03-03,2.18,1,327,22,Exempt: This listing falls under the 'home sharing' exemption
793675992208994669,Clifton beach house,203395486,Peter,,Clarence,-42.99063,147.52499,Entire home/apt,500,2,2,2024-03-02,0.79,1,83,2,PDPLANPMTD-2021-021137
15876337,Apartment #3 - One Bedroom,102780084,Vivian,,Hobart,-42.88831,147.32827,Entire home/apt,295,1,15,2023-02-21,0.17,9,146,0,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
1004111394917979496,Rose Retreat 10 Min to the CBD,425096584,Bryan,,Glenorchy,-42.82320656414807,147.2667340506126,Entire home/apt,185,2,2,2023-12-29,0.67,35,151,2,Exempt: This listing falls under the 'home sharing' exemption
53633263,"Humble cottage, temptingly close to the NoHo cafes",37095592,Luke,,Hobart,-42.8752,147.31568,Entire home/apt,,1,96,2023-09-20,3.59,1,0,24,Exempt: This listing falls under the 'home sharing' exemption
29041661,"City Center:  Capsule-single Bed, No Cleaning fee",217499136,Dingkun,,Launceston,-41.43814,147.1358,Hotel room,55,1,256,2024-02-18,3.96,5,235,52,"Exempt: This listing is a hotel, motel, or caravan park"
584858608539600707,Vegan Home Stay-Small Queen Room w Breakfast,22025312,Eliza,,Launceston,-41.43956,147.16036,Private room,100,1,85,2024-01-27,3.55,3,172,10,Exempt: This listing falls under the 'home sharing' exemption
25138450,1 Bedroom Executive Spa Apartment,182335016,Tall Timbers,,Circular Head,-40.86274,145.117,Private room,327,1,4,2023-01-02,0.06,4,353,0,
874424105948148091,Stunning views. Perfectly located for work & play,99948527,Di And Barrie,,Hobart,-42.90958,147.32789,Entire home/apt,120,2,25,2024-02-25,2.74,1,233,25,Exempt: This listing falls under the 'home sharing' exemption
852550319197240482,Island Home in Killora Bay,506521525,Lezli,,Kingborough,-43.08983,147.32708,Entire home/apt,600,2,5,2024-01-05,0.55,1,254,5,Exempt: This listing falls under the 'home sharing' exemption
1028473562588085291,Bicheno Bliss,25626715,Freycinet Holiday Houses,,Glamorgan/Spring Bay,-41.87878720843349,148.3026339196301,Entire home/apt,265,2,1,2024-02-11,1,110,355,1,DA 2013/00141
831227095986238539,Bundaleer- Black Cockatoo Cabin,248496391,Rosie,,Break O'Day,-41.30799,148.23966,Entire home/apt,195,2,50,2024-03-08,4.25,3,100,50,BA 327 2021
3209603,Bakers Retreat,16262020,Michael,,Hobart,-42.86199,147.29622,Entire home/apt,435,3,129,2024-03-05,1.10,1,110,9,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
796711277054844509,Claude Road Farm,46124501,Nikki,,Kentish,-41.43499,146.26827,Entire home/apt,280,2,58,2024-03-04,5.84,1,60,58,Exempt: This listing falls under the 'home sharing' exemption
21652639,Derwent River Cottage: Tranquil Waterfront Living,427107681,Samantha,,Clarence,-42.808193,147.293213,Entire home/apt,227,2,226,2024-02-29,2.95,10,317,37,D-2018/380
53774994,Adorable 1-bedroom guesthouse with garden surround,435536773,Stacey,,Clarence,-42.84887,147.3658,Entire home/apt,,2,15,2022-04-30,0.57,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
540617944754349576,Sea Eagle... relaxed beachside getaway,297566337,Tina,,Huon Valley,-43.289917,147.08696,Entire home/apt,279,2,21,2024-03-02,0.81,12,228,8,Exempt: This listing falls under the 'home sharing' exemption
48319712,Apartment in the Heart of the Launceston CBD,5266238,Moxxi,,Launceston,-41.43499113594359,147.14047723250235,Entire home/apt,176,2,132,2024-01-07,3.63,113,171,33,DA0077/2020
25629966,The Waterfront Wynyard Deluxe Room,27806743,Justin And Cyndia,,Waratah/Wynyard,-40.98821,145.73537,Hotel room,175,1,53,2024-02-18,0.76,4,347,7,
6917354,Manfield Country - Large & secluded private rental,118758066,Wina,,Kingborough,-43.3337,147.26428,Entire home/apt,393,2,51,2024-02-02,0.51,7,352,17,DA-2002-152
48275476,Bella Vista,25626715,Freycinet Holiday Houses,,Glamorgan/Spring Bay,-41.87798,148.29913,Entire home/apt,326,2,34,2024-01-14,0.93,110,348,7,DA 2017/00176
821914933616666392,Hamptons on the Bay - Cabins 1-4,96784548,Emily,,Glamorgan/Spring Bay,-42.21525,148.03028,Entire home/apt,253,1,40,2024-03-06,4.27,74,339,40,DA 2022 / 00184
502867,"At Eleven, la petite maison",825924,Karen,,Hobart,-42.89801,147.31892,Entire home/apt,265,1,14,2023-06-19,0.43,6,317,2,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
17703642,Fitzroy Place Hobart,120645585,Zoe,,Hobart,-42.8933,147.32289,Entire home/apt,112,2,434,2024-03-03,5.17,1,216,71,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
539413852082228846,Historic 2 bedroom house in South Hobart hamlet,119669718,Jane,,Hobart,-42.89346,147.31515,Entire home/apt,145,2,10,2024-01-29,0.98,1,62,10,PLN22425
11230252,"Corner Cottage: ""The Burrow"" s/c apt in Guesthouse",49400633,Skye,,Clarence,-42.73656,147.43686,Entire home/apt,136,1,581,2024-02-22,5.97,2,142,93,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
50072883,Scamander Beach Luxury,92557519,Donna,,Break O'Day,-41.45804,148.26217,Entire home/apt,235,2,35,2023-11-05,1.04,58,264,6,DA022-21
8392308,Roxburgh House-The Suite,9200271,Mary,,Hobart,-42.88011,147.32294,Private room,275,2,31,2024-01-02,0.30,8,38,2,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
1044568194670972344,Cottage living in cool North Hobart,549839928,Scot,,Hobart,-42.8693411,147.3202504,Entire home/apt,214,2,6,2024-02-27,2.43,1,174,6,PLN-23-655
584885295603278979,Vegan Homestay- Small Double Room w Breakfast,22025312,Eliza,,Launceston,-41.44121,147.16228,Private room,95,1,85,2024-02-26,3.55,3,161,18,Exempt: This listing falls under the 'home sharing' exemption
50660320,Seaside Daze,236487399,Kaz,,Dorset,-41.00801,147.39373,Entire home/apt,364,2,16,2022-07-31,0.55,1,348,0,Exempt: This listing falls under the 'home sharing' exemption
1008461808983479553,Walden - Waterside Cottage,363913124,Southeast Holiday Rentals,,Tasman,-42.9463932,147.856619,Entire home/apt,155,2,5,2024-02-11,1.25,9,42,5,Exempt: This listing falls under the 'home sharing' exemption
1050674160446789696,The Bae (New),602781,Julian,,Hobart,-42.895679421254755,147.33163149644983,Entire home/apt,192,2,7,2024-02-24,3.18,1,236,7,PLN 18-406
837168428807759388,The Black Shack,58528798,David,,Kingborough,-43.35212,147.22624,Entire home/apt,325,2,5,2023-12-31,0.45,14,0,5,"Exempt: This listing is a hotel, motel, or caravan park"
23110377,Farmstay by the ocean-The Pear Shed Pickers Hut #2,77667509,The Pear Shed Huts,,Tasman,-43.10539,147.73601,Private room,74,1,237,2024-03-04,3.23,2,257,49,DA 2017/00086
48082339,"Rural Getaway: Pool, Spa, Gym, Tennis, Pickleball",130351789,Kalinda And Chris,,Clarence,-42.9701,147.48208,Entire home/apt,686,2,73,2024-03-02,2.19,2,251,22,Exempt: This listing falls under the 'home sharing' exemption
642911131696009818,"Central apartment, parking, WI-FI & onsite gym",34719600,Natalie,,Launceston,-41.43318,147.13665,Entire home/apt,401,1,105,2024-03-02,4.93,1,161,60,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
34483737,White Sands Resort Ocean View Villa 19,11281878,White Sands Estate,,Break O'Day,-41.57272,148.31441,Hotel room,291,1,2,2023-06-30,0.06,20,266,1,
29371946,Hinsby Beach Hideaway,70909647,Catie,,Kingborough,-42.9531,147.34682,Entire home/apt,245,2,44,2024-01-06,0.68,2,39,2,Exempt: This listing falls under the 'home sharing' exemption
7973801,The Blue House ~ Absolute Waterfront,25626715,Freycinet Holiday Houses,,Glamorgan/Spring Bay,-42.09713,148.23805,Entire home/apt,294,2,293,2024-02-12,2.83,110,333,18,BA12109
861338465277990882,‘Brookdale’,217012343,Sunny,,Launceston,-41.45631,147.18047,Entire home/apt,420,2,5,2024-01-20,0.53,2,273,5,Exempt: This listing falls under the 'home sharing' exemption
38586576,our Cottage very popular for longer term stays,258108088,Chris,,George Town,-41.22736,147.02773,Entire home/apt,150,2,78,2024-01-06,1.47,1,364,10,Exempt: This listing falls under the 'home sharing' exemption
52393318,Moontide a couples getaway with hot tub,366850290,Jo,,West Tamar,-41.08164,146.74123,Entire home/apt,263,2,103,2024-03-10,3.47,2,0,61,PA2021075
11930037,Summerhill Road #3 - 2 Bedroom,48201012,Peter,,Hobart,-42.87866,147.3031,Entire home/apt,130,2,123,2024-01-31,1.27,2,57,20,19691
4114801,"The Giraffe House, Woodbridge",6778554,Chrissie,,Kingborough,-43.15437,147.23047,Entire home/apt,129,1,67,2024-03-03,0.60,1,284,9,Exempt: This listing falls under the 'home sharing' exemption
9905527,Studio - Tamar Ridge Apartments,4547789,Helen,,West Tamar,-41.34044647216797,147.00918579101562,Hotel room,150,2,27,2024-03-03,0.30,7,75,6,
822148033683928203,Little White House on Ecclestone,52285733,Meg,,West Tamar,-41.41276,147.08807,Entire home/apt,190,1,71,2024-03-04,5.39,1,315,66,PA2023006
1021409785638163623,Affordable family unit near the city,36096648,Jarad,,Launceston,-41.447846058549494,147.13360311352702,Entire home/apt,100,2,8,2024-03-03,3.64,2,49,8,DA0542/2023
12658442,Entire Modern House on Acreage /Waterfront views,68772703,Fiona,,West Tamar,-41.33983,147.06306,Entire home/apt,160,2,488,2024-02-18,5.11,1,131,49,Exempt: This listing falls under the 'home sharing' exemption
48811044,The Scientist's Residence,2725118,Margo & Mark,,Hobart,-42.89318,147.31272,Entire home/apt,150,2,82,2024-02-22,2.30,1,31,23,Exempt: This listing falls under the 'home sharing' exemption
667749641191449401,Serene Oasis in Sandy Bay,17098625,Tripta,,Hobart,-42.91594,147.34518,Entire home/apt,314,2,20,2024-01-14,1.00,2,88,5,Exempt: This listing falls under the 'home sharing' exemption
1096661895968413059,Sunny Delight: WiFi & Parking,5266238,Moxxi,,Launceston,-41.449827958379615,147.13360934478945,Entire home/apt,146,2,0,,,113,160,0,BA 0299/2019
12095837,Breathtaking Harbour and City Views with Privacy.,64845574,Michael,,Hobart,-42.91524,147.3343,Entire home/apt,182,2,229,2024-02-10,2.38,1,32,20,Exempt: This listing falls under the 'home sharing' exemption
40901224,Scamander Dunes - Tranquility by the Sea,39659459,Sorcha,,Break O'Day,-41.44985,148.26611,Entire home/apt,95,2,8,2020-03-25,0.16,1,129,0,Exempt: This listing falls under the 'home sharing' exemption
31808948,U2 BOUTIQUE VILLAS ON QUE-Near Cradle Mountain,238391328,Lyndell,,Waratah/Wynyard,-41.44685,145.53059,Entire home/apt,110,1,53,2024-03-10,1.03,2,0,35,7003183
18454683,Calm haven native garden studio,24686470,Danielle,,Hobart,-42.89909,147.29671,Entire home/apt,142,2,364,2024-02-26,4.39,1,77,70,Exempt: This listing falls under the 'home sharing' exemption
739335302519079123,Guest Suite in a quaint country cottage.,458114585,Kerrie,,Circular Head,-40.8504688,145.1314123,Private room,100,1,6,2024-02-18,0.36,3,42,4,Exempt: This listing falls under the 'home sharing' exemption
1021282027234497424,Little City Cottage with Free Onsite Parking,5266238,Moxxi,,Launceston,-41.43848775736948,147.13562718822078,Entire home/apt,201,2,2,2024-01-30,0.55,113,168,2,DA0455/2022
844653837371402870,Tidy Bright Warm & Comfy bedroom,488922560,Sherry,,Launceston,-41.40936,147.14247,Private room,75,1,9,2024-01-07,0.75,4,256,9,Exempt: This listing falls under the 'home sharing' exemption
16444646,The Loft: 2/109 Warwick,9636840,Alastair,,Hobart,-42.87963,147.318,Entire home/apt,271,3,82,2024-01-11,0.95,2,39,18,
572873562415836334,Home Away from Home @ St Helens | Sleeps 4,9585264,Heidi,,Break O'Day,-41.31602,148.23956,Entire home/apt,199,1,75,2024-03-07,3.07,11,148,22,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
7623010,Secluded tranquil  Getaway,37652045,Marcus,,Kingborough,-43.12244,147.23941,Entire home/apt,280,2,32,2024-01-06,0.32,1,166,8,CT39068/2
1023404868721477045,Beach House @ Hawley,252928843,Mel,,Latrobe,-41.1429251,146.5406332,Entire home/apt,283,1,10,2024-03-02,4.23,1,352,10,L-DA088/2023
1030664254411168836,A private room for 1-2 guests,393907701,Jilson,,Glenorchy,-42.831593640253374,147.2814474314224,Private room,80,1,7,2024-02-23,2.02,2,82,7,Exempt: This listing falls under the 'home sharing' exemption
1059656178276260539,"Cosy & Sweet: Near the City, WiFi & Parking",5266238,Moxxi,,Launceston,-41.45528138884728,147.1533547292969,Entire home/apt,149,21,0,,,113,175,0,Exempt
780847144067467522,Room With a View.  Studio Apartment,468483950,Barbara,,Huon Valley,-43.04186,147.13294,Private room,125,1,26,2024-03-05,2.03,1,341,23,Exempt: This listing falls under the 'home sharing' exemption
9580567,"7 @ Riverside, Ulverstone",34085752,Cheryl,,Central Coast,-41.1592,146.16114,Entire home/apt,140,1,507,2024-02-21,5.06,1,323,63,Exempt: This listing falls under the 'home sharing' exemption
24270040,Alice's Cottages - Irish Cottage,181724632,Alice’s,,Launceston,-41.44722,147.13704,Entire home/apt,284,1,116,2024-02-22,1.61,7,330,13,"Exempt: This listing is a hotel, motel, or caravan park"
51437879,Comfort on North-Hobart's Elizabeth Street Strip,247917528,Rowan,,Hobart,-42.86987,147.31141,Entire home/apt,110,3,81,2024-01-05,3.00,2,209,35,Exempt: This listing falls under the 'home sharing' exemption
997621658745923426,Seaview Retreat,540892923,Rima,,Break O'Day,-41.45684543368039,148.26298853385944,Entire home/apt,140,1,3,2024-01-27,1.22,1,89,3,Exempt: This listing falls under the 'home sharing' exemption
19950048,Shakespeare's Wilderness Chalet,99447351,Claire,,Circular Head,-40.91969,145.4306,Entire home/apt,,2,29,2024-01-03,0.44,4,0,3,Exempt: This listing falls under the 'home sharing' exemption
724326797765737272,"Guesthouse, river views, minutes from beach & city",11748362,Michele,,Kingborough,-42.98669,147.31748,Entire home/apt,200,2,28,2024-02-13,1.68,1,269,12,Exempt: This listing falls under the 'home sharing' exemption
34261144,White Sands Resort Ocean View Villa 4,11281878,White Sands Estate,,Break O'Day,-41.57259,148.31173,Hotel room,291,1,10,2023-12-11,0.23,20,221,6,
21348590,Ocean View Cottage.,152425444,John,,Glamorgan/Spring Bay,-41.821,148.26539,Entire home/apt,280,2,43,2023-09-28,0.57,4,251,4,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
48473572,The Station House,334159,David,,Kentish,-41.37827,146.32871,Entire home/apt,125,2,190,2024-03-06,5.19,1,330,37,Exempt: This listing falls under the 'home sharing' exemption
1046585064192410453,Stay steps from Salamanca in historical cottage,551019195,Monika,,Hobart,-42.8886061,147.3342703,Entire home/apt,214,2,11,2024-02-23,4.34,1,102,11,N/A
25880295,Aruba Penthouse apartment - Burnie waterfront,180094447,John & Kylie,,Burnie,-41.04796,145.90129,Entire home/apt,179,2,82,2024-02-04,1.18,5,355,13,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
929281985354671417,Private En-suite Room in Launceston,14829907,Martin,,Launceston,-41.39302301457066,147.12307895257769,Private room,83,1,10,2024-01-04,1.33,2,65,10,Exempt: This listing falls under the 'home sharing' exemption
1036521027547149243,Waubs Beach Cottage Bicheno,25626715,Freycinet Holiday Houses,,Glamorgan/Spring Bay,-41.87400656629542,148.3028872559431,Entire home/apt,306,2,1,2024-03-04,1,110,329,1,DA 2015/00095
765398114083372707,Comfort in Sandy Bay next to the Rivulet,451711438,Jessie,,Hobart,-42.89377,147.32365,Entire home/apt,231,2,38,2024-01-21,2.45,2,156,24,PLN-22-403
24211140,Room with Ensuite,182335016,Tall Timbers,,Circular Head,-40.86146,145.11692,Private room,223,1,16,2024-02-17,0.30,4,354,4,
840832950757718740,Marlo - White Sands Estate,401616388,Casey,,Break O'Day,-41.5732296,148.3125139,Entire home/apt,161,2,10,2024-02-25,0.83,21,252,10,"Exempt: This listing is a hotel, motel, or caravan park"
50090110,Getaway Hideaway close to beach-Sleeps 8,118612901,Lisa & Andrew,,Clarence,-42.98404,147.40414,Entire home/apt,278,2,71,2024-02-27,2.15,39,11,15,DPLANPMTD-2021/017059
1079511407750562270,A Little Luxury,436201937,Angela,,Launceston,-41.4177386627257,147.13461433256418,Entire home/apt,238,2,5,2024-02-25,3.95,3,148,5,DA0675/2021
773492604158391616,Mid-Century Palm Springs Unit,373187802,Jill,,Launceston,-41.46920050000001,147.1639987,Entire home/apt,150,2,7,2024-03-07,0.56,6,50,6,DA0698/2022
5353814,Altamont House - close to CBD,27750643,Nicky,,Hobart,-42.88023,147.31879,Entire home/apt,190,2,410,2023-07-04,3.76,1,232,4,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
700841596947951341,Barefoot Bungalow | Cozy Bicheno Hideaway |,96784548,Emily,,Glamorgan/Spring Bay,-41.8778112,148.3001232,Entire home/apt,253,2,34,2024-02-10,1.83,74,180,12,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
23904101,The Waterfront Wynyard Accommodation,27806743,Justin And Cyndia,,Waratah/Wynyard,-40.98879,145.7364,Hotel room,138,1,140,2024-02-24,1.93,4,345,40,
21218308,Lauderdale Retreat *200m walk to the beach!*,111981123,Laura,,Clarence,-42.9024,147.49345,Entire home/apt,,1,20,2018-01-22,0.26,1,0,0,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
20814013,Tironui in West Hobart,50036530,Jenny,,Hobart,-42.88352,147.30793,Entire home/apt,,2,165,2023-06-21,2.09,1,0,10,Exempt: This listing falls under the 'home sharing' exemption
53938241,Happy House,370658170,Grace,,Sorell,-42.85967,147.62158,Entire home/apt,,2,9,2023-06-24,0.34,1,0,2,N/a
906059,Brady's River View Studio Apartment,4849056,Karin & Frank,,West Tamar,-41.3241,146.99043,Entire home/apt,137,2,157,2024-01-12,1.17,1,330,12,Exempt: This listing falls under the 'home sharing' exemption
940280146024400451,Macquarie Apartments Lower Level - Hobart,24501263,Justin,,Hobart,-42.8888109,147.3220995,Entire home/apt,147,2,36,2024-02-25,4.91,6,50,36,PLN-20-582
53653040,3 Bedroom home with incredible panoramic views,434312505,Ayla,,Clarence,-42.95724,147.50106,Entire home/apt,,2,8,2022-10-16,0.30,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
27032661,Modern Sandy Bay Apt - Close to Salamanca & CBD,203406963,John,,Hobart,-42.89177,147.32512,Entire home/apt,322,2,124,2024-01-27,1.84,1,145,19,Exempt: This listing falls under the 'home sharing' exemption
19320926,The Dunes 5 bedrooms. Amazing water beach views,21436759,Lark,,Latrobe,-41.16205,146.55086,Entire home/apt,455,2,63,2024-02-04,0.80,3,132,12,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
759853339813166647,"Dual Living with Indoor Pool, Parking & Sauna!",5266238,Moxxi,,Launceston,-41.46203,147.17748,Entire home/apt,264,2,29,2024-02-01,2.03,113,147,19,Exempt: This listing falls under the 'home sharing' exemption
48527531,Pleasant View Apartment,15114542,Kristy,,Burnie,-41.05417,145.90064,Entire home/apt,122,1,18,2022-09-10,0.50,1,5,0,Exempt: This listing falls under the 'home sharing' exemption
20527766,Beaches 'n' Greens - (Edenholme),122798451,Liz,,West Tamar,-41.08912,146.74416,Entire home/apt,149,2,25,2024-01-04,0.33,1,2,1,PA2019252
15739715,3 Bed Luxe Heritage Townhouse : CBD | City Park,57860683,Rick,,Launceston,-41.433570861816406,147.14122009277344,Entire home/apt,422,2,288,2024-03-07,3.24,3,246,64,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
32921126,"Redruth,original 1940’s Falmouth shack",21856618,Bob & Sarah,,Break O'Day,-41.507385,148.2699524,Entire home/apt,171,1,109,2024-03-05,6.04,3,0,62,Exempt: This listing falls under the 'home sharing' exemption
37699896,Beehives on Denison,48984582,Sally,,Glamorgan/Spring Bay,-41.81792,148.26337,Entire home/apt,180,2,270,2024-03-01,4.99,1,0,34,DA2019/00236
21205612,"Kangaroo Bay Cottage - Close to City, Shops, Beach",91455674,Emily,,Clarence,-42.8701,147.37126,Entire home/apt,,2,40,2024-01-22,0.52,17,297,5,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
916496961054326664,Modern holiday home- Stunning Mountain&Water views,377460413,Andy,,Glenorchy,-42.83071486232032,147.26947489121753,Entire home/apt,221,1,60,2024-02-25,7.03,3,223,60,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
691618292728681583,The Blue Wren’s Nest,474601149,Pat,,Huon Valley,-43.1163789,146.9806164,Entire home/apt,180,2,48,2024-03-02,2.99,2,352,33,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
850405642540775236,Timeless and contemporary renovated home,57959601,Nicola,,Kingborough,-42.98369,147.30539,Entire home/apt,500,1,4,2024-02-17,1.15,2,341,4,CT175951/4
32291836,Chi Chi's Home,242383194,Adam,,Devonport,-41.17832,146.35785,Entire home/apt,255,2,152,2024-02-29,2.47,3,332,25,PA2018.0178 (35798)
32931194,Freycinet Stone Studio 6 - Mica,25626715,Freycinet Holiday Houses,,Glamorgan/Spring Bay,-42.12532,148.2908,Entire home/apt,356,1,51,2024-02-26,0.86,110,352,4,DA 2018/00259
24380821,Bright Book Filled 1 BR in Historic Battery Point,20823796,Rebecca,,Hobart,-42.89005,147.33191,Entire home/apt,131,2,83,2020-03-22,1.33,1,238,0,Exempt: This listing falls under the 'home sharing' exemption
1013270570486650799,The Coal Store - 1820s Inner City 2br Apartment,22250860,James And Belle,,Hobart,-42.8793263,147.317672,Entire home/apt,204,2,23,2024-03-10,8.62,1,175,23,PLN­23­637
824942335454178962,Boutique Seaside Townhouse,323497000,Doula,,Devonport,-41.168547,146.361222,Entire home/apt,173,1,8,2023-11-17,0.62,4,325,5,PA2021.0148
40119369,Akira - Freycinet National Park,230301249,Warren,,Glamorgan/Spring Bay,-42.14607,148.28928,Entire home/apt,420,3,15,2024-01-07,0.29,2,146,2,DA 2019 / 00312
845389132261136089,Classic Cornelian bay hideaway,86839562,Nicolle,,Hobart,-42.85494,147.31887,Entire home/apt,450,2,0,,,4,194,0,PLN-22-755
898038684758342911,apartment in Sandy bay,60008540,Wayne And Justina,,Hobart,-42.91099,147.33216,Entire home/apt,157,2,22,2024-03-04,2.41,1,148,22,Exempt: This listing falls under the 'home sharing' exemption
823350433295501856,Scenic Escape,93570491,Jessica,,Sorell,-42.83523,147.61326,Entire home/apt,260,3,13,2024-02-05,1.63,1,311,13,5.2019.393.1
825043446561009106,The Sailor & the Sea,2113433,Lee,,West Coast,-42.16901719057036,145.33417515456676,Entire home/apt,310,2,9,2024-03-07,1.88,1,338,9,DA2023/0010
41069899,Private luxury 1 king bed plus living room villa,229964909,Ami,,Kingborough,-43.04767,147.21415,Private room,,3,0,,,2,0,0,"Exempt: This listing is a hotel, motel, or caravan park"
